,Unnamed: 0,stat,mean,SD,var,SE,bias,RMSE,true
0,0,iw,0.9620070172505932,0.0537742170268722,0.0028916664168531,0.0024048560941782,0.0065354030850495,0.0541698985631063,0.9554716141655436
1,1,dm,0.6870651554211732,0.0144970590675549,0.0002101647216081,0.0006483281909776,0.2684064587443705,0.2687976782215609,0.9554716141655436
2,2,dm_iw,0.9199557669719246,0.0204659297860598,0.0004188542820079,0.0009152642044873,0.0355158471936191,0.0409906048246223,0.9554716141655436
3,3,dm_log,0.8793524264529672,0.0100172179570418,0.0001003446555988,0.0004479836059475,0.0761191877125765,0.0767754869318415,0.9554716141655436
4,4,dm_log_iw,0.955912016382798,0.0073680453983584,5.428809299227086e-05,0.0003295090074406,0.0004404022172541,0.0073811955065038,0.9554716141655436
5,5,dr,0.9091508311786006,0.0195168185609179,0.0003809062067397,0.0008728186601348,0.046320782986943,0.0502645117678789,0.9554716141655436
6,6,dr_log,0.885566631868659,0.0103719882285627,0.0001075781398134,0.0004638494148178,0.0699049822968846,0.0706702532169039,0.9554716141655436
7,7,dm_rf,0.6462151391224703,0.0261218929365524,0.0006823532905887,0.001168206566142,0.3092564750430734,0.3103577301222832,0.9554716141655436
8,8,dr_rf,0.7342889869437176,0.0257108985091764,0.0006610503021491,0.0011498263365823,0.2211826272218261,0.2226719669983144,0.9554716141655436
