,Unnamed: 0,stat,mean,SD,var,SE,bias,RMSE,true
0,0,iw,0.9321501014815048,0.0392232911419397,0.0015384665680053,0.0017541189058928,0.0026312373416251,0.0393114484336729,0.9295188641398796
1,1,dm,0.551110547220417,0.0116086951699925,0.0001347618035498,0.0005191566306035,0.3784083169194627,0.3785863390527586,0.9295188641398796
2,2,dm_iw,0.932146353091108,0.0084950209416323,7.21653807987729e-05,0.0003799088859154,0.0026274889512283,0.0088920795648488,0.9295188641398796
3,3,dm_log,0.856739494841569,0.0093145329138288,8.676052340280042e-05,0.0004165585754796,0.0727793692983107,0.07337299993092,0.9295188641398796
4,4,dm_log_iw,0.9141684887804944,0.0084901811347693,7.208317570119291e-05,0.0003796924431726,0.0153503753593852,0.01754186989392,0.9295188641398796
5,5,dr,0.920962702651476,0.0185056910845272,0.0003424606025159,0.0008275996647122,0.0085561614884037,0.0203879499197835,0.9295188641398796
6,6,dr_log,0.9093882872794108,0.0106963373795836,0.0001144116333378,0.0004783547498204,0.020130576860469,0.0227958715137882,0.9295188641398796
7,7,dm_rf,0.7978145966813216,0.0137303051968927,0.0001885212807998,0.0006140379154414,0.1317042674585581,0.1324180325620163,0.9295188641398796
8,8,dr_rf,0.8350713475298123,0.0129657748940147,0.0001681113186022,0.0005798470808795,0.0944475166100674,0.0953333347387542,0.9295188641398796
