,Unnamed: 0,stat,mean,SD,var,SE,bias,RMSE,true
0,0,iw,0.6411834301050656,0.035304661372907,0.0012464191146556,0.0015788724550486,0.0010340406846314,0.0353198011714832,0.642217470789697
1,1,dm,0.217735141340162,0.009204735135664,8.472714891772837e-05,0.0004116482695645,0.424482329449535,0.4245821182808115,0.642217470789697
2,2,dm_iw,0.6227120179090266,0.0180526338504126,0.000325897588937,0.0008073383292487,0.0195054528806704,0.0265774393239292,0.642217470789697
3,3,dm_log,0.4197959998557705,0.0127886368288667,0.0001635492319406,0.000571925225778,0.2224214709339265,0.2227888236971334,0.642217470789697
4,4,dm_log_iw,0.6024894534544875,0.0162897055793133,0.0002653545078607,0.000728497780176,0.0397280173352095,0.0429379770045974,0.642217470789697
5,5,dr,0.6233819909159708,0.0258703572449032,0.0006692753839789,0.0011569575480361,0.0188354798737262,0.0320007919597696,0.642217470789697
6,6,dr_log,0.6000053719411653,0.0190080601823088,0.0003613063518942,0.0008500662937609,0.0422120988485317,0.0462943586313973,0.642217470789697
7,7,dm_rf,0.1923061865586805,0.0250995177599376,0.0006299857917814,0.0011224845582736,0.4499112842310165,0.4506108625745542,0.642217470789697
8,8,dr_rf,0.4757238813176799,0.0215269642188022,0.0004634101884775,0.0009627151068489,0.1664935894720171,0.1678794970321098,0.642217470789697
