,Unnamed: 0,stat,mean,SD,var,SE,bias,RMSE,true
0,0,iw,0.5510155912375283,0.117531914855046,0.0138137510094937,0.005256187022832,0.0017999603979362,0.1175456969307167,0.5528155516354646
1,1,dm,0.5007041094204555,0.0539151296947438,0.002906841210001,0.0024111579002632,0.052111442215009,0.0749829555281018,0.5528155516354646
2,2,dm_iw,0.5556758215809747,0.0541977933690651,0.0029374008060758,0.0024237990040743,0.0028602699455101,0.0542732157720277,0.5528155516354646
3,3,dm_log,0.328406769730233,0.0512450120908522,0.0026260512641915,0.0022917466108588,0.2244087819052315,0.2301854744773904,0.5528155516354646
4,4,dm_log_iw,0.5456521378065124,0.0542100441458342,0.0029387288862933,0.0024243468754669,0.0071634138289521,0.0546812891579753,0.5528155516354646
5,5,dr,0.5473370144039877,0.0538892104170659,0.0029040469993748,0.0024099987549269,0.0054785372314768,0.0541669767438748,0.5528155516354646
6,6,dr_log,0.5398928671278471,0.0707069178199917,0.004999468227603,0.0031621094944998,0.0129226845076174,0.0718781190800542,0.5528155516354646
7,7,dm_rf,0.3387099363755537,0.1048612690280843,0.0109958857421802,0.0046895385150737,0.2141056152599109,0.2384053275998782,0.5528155516354646
8,8,dr_rf,0.5015322110991065,0.0750237860734301,0.0056285684767918,0.0033551657117918,0.051283340536358,0.0908765618482557,0.5528155516354646
