,Unnamed: 0,stat,mean,SD,var,SE,bias,RMSE,true
0,0,iw,0.4614157197703051,0.1066907405531979,0.0113829141197897,0.0047713549689348,0.0002233646651338,0.1066909743678602,0.461639084435439
1,1,dm,0.4167481923752059,0.085612180784087,0.0073294454986072,0.0038286931187043,0.044890892060233,0.0966676662000831,0.461639084435439
2,2,dm_iw,0.4507458293007392,0.0975205930927418,0.0095102660771601,0.0043612535072293,0.0108932551346997,0.0981271067778409,0.461639084435439
3,3,dm_log,0.3679840792492797,0.0670066188166802,0.0044898869652438,0.0029966270923302,0.0936550051861592,0.1151570534603221,0.461639084435439
4,4,dm_log_iw,0.4370929725826811,0.0754743946545413,0.0056963842484694,0.003375317540164,0.0245461118527579,0.0793655835709508,0.461639084435439
5,5,dr,0.4448152940970397,0.0881904705494393,0.0077775590957315,0.0039439977423247,0.0168237903383992,0.0897808388080772,0.461639084435439
6,6,dr_log,0.4314533276658527,0.0755676623401456,0.0057104715915542,0.0033794885978663,0.0301857567695862,0.0813735307290207,0.461639084435439
7,7,dm_rf,0.178958484804581,0.145740203564794,0.0212402069351076,0.0065177000445107,0.282680599630858,0.3180385642383151,0.461639084435439
8,8,dr_rf,0.4243301049107527,0.1008644387239496,0.0101736349990973,0.0045107948299822,0.0373089795246862,0.1075434561108712,0.461639084435439
